ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
81307324,81348422,BLAKE,INV,02/20/2025,02/20/2025,84.12,0.00,84.12,6.98,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,123.6,,P,0.00,,0,C,EVEN EXC,,,0.00,0.00,81307324,4,0,0,0.00,81,PRIORITY PICK,
81306608,81348314,BLAKE,INV,02/20/2025,02/13/2025,12.40,0.00,12.40,1.03,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/13/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,1,2.5,,P,0.00,,1,POL-201-7665,G9,1.5&quot;FPTx.75&quot;MPT COUPLING,EA,12.40,12.40,81306608,3,0,1,2.50,81,WILL CALL PICKUP,
81307323,81348421,BLAKE,INV,02/20/2025,02/20/2025,120.58,130.59,120.58,10.01,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,5.9,,P,0.00,No Preferred Carrier,2,PSL-201-7001,PS481 48&quot; WHITE UNIVERSAL,SUCTION CLEANER HOSE,EA,10.16,20.32,81307323,1,0,2,1.50,81,PRIORITY PICK,
81307323,81348421,BLAKE,INV,02/20/2025,02/20/2025,120.58,130.59,120.58,10.01,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,5.9,,P,0.00,No Preferred Carrier,1,TCE-57-702,TA-33-CL60 .75&quot;x60' 7MIL BLACK,PRO GRADE ELECTRICAL TAPE,EA,3.20,3.20,81307323,2,0,1,0.15,81,PRIORITY PICK,
81307323,81348421,BLAKE,INV,02/20/2025,02/20/2025,120.58,130.59,120.58,10.01,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,5.9,,P,0.00,No Preferred Carrier,1,SPG-06-1004,80860BU 2&quot; 0-60PSI 0.25&quot; BACK,MOUNT STEEL PRESSURE GAUGE,EA,5.73,5.73,81307323,3,0,1,0.20,81,PRIORITY PICK,
81307323,81348421,BLAKE,INV,02/20/2025,02/20/2025,120.58,130.59,120.58,10.01,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,5.9,,P,0.00,No Preferred Carrier,1,RAI-40-2083,R211100 VAC-MATE,VACUUM / SKIMMER,EA,91.33,91.33,81307323,4,0,1,4.05,81,PRIORITY PICK,
ND388717,ND318631,JAMIE,INV,02/20/2025,02/20/2025,1118.42,0.00,1118.42,92.83,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,48,,P,0.00,,1,PUR-10-3105,011065 1.5HP 115/208-230V,"INTELLIFLO3 VSF ",EA,1118.42,1118.42,ND388717,1,0,1,48.00,512A,PRIORITY PICK,1000200508
ND388717,ND318631,JAMIE,INV,02/20/2025,02/20/2025,1118.42,0.00,1118.42,92.83,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,48,,P,0.00,,0,C,BAY 2,,,0.00,0.00,ND388717,2,0,0,0.00,512A,PRIORITY PICK,
ND388707,ND318624,JENNY,INV,02/20/2025,02/20/2025,226.29,0.00,226.29,18.78,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.9,,P,0.00,,1,NAT-47-0080,10080NCM PROFESSIONAL,PHOSPHATE TEST KIT,EA,31.29,31.29,ND388707,2,0,1,0.30,512A,PRIORITY PICK,
ND388707,ND318624,JENNY,INV,02/20/2025,02/20/2025,226.29,0.00,226.29,18.78,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.9,,P,0.00,,1,EZC-50-1050,47245910 E-Z CLOR,50# GRANULAR ALGAE OUT,PL,195.00,195.00,ND388707,3,0,1,54.60,512A,PRIORITY PICK,
ND388707,ND318624,JENNY,INV,02/20/2025,02/20/2025,226.29,0.00,226.29,18.78,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.9,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,ND388707,4,0,0,0.00,512A,PRIORITY PICK,
ND388707,ND318624,JENNY,INV,02/20/2025,02/20/2025,226.29,0.00,226.29,18.78,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.9,,P,0.00,,0,C,BAY 2,,,0.00,0.00,ND388707,5,0,0,0.00,512A,PRIORITY PICK,
DC245966,DC202477,JAMIE,INV,02/20/2025,02/20/2025,1122.29,0.00,1122.29,90.91,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,76.2,,P,0.00,,1,PAC-05-506,160301 420SQF CLEAN & CLEAR,PLUS CARTRIDGE FILTER,EA,1089.75,1089.75,DC245966,3,0,1,75.00,214,PRIORITY PICK,788379670139
DC245966,DC202477,JAMIE,INV,02/20/2025,02/20/2025,1122.29,0.00,1122.29,90.91,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,76.2,,P,0.00,,1,HAY-251-1895,SPX1070C10 TAN SP1070,SKIMMER LID,EA,26.48,26.48,DC245966,4,0,1,0.90,214,PRIORITY PICK,
DC245966,DC202477,JAMIE,INV,02/20/2025,02/20/2025,1122.29,0.00,1122.29,90.91,0.00,0.00,02/20/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/20/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,76.2,,P,0.00,,1,SPG-56-6003,25800-750-000 .75&quot;S,PVC BALL VALVE,EA,6.06,6.06,DC245966,5,0,1,0.30,214,PRIORITY PICK,
P5521999,P5449336,SHAWN,INV,02/19/2025,02/19/2025,233.00,252.34,233.00,19.34,0.00,0.00,02/19/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/19/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,17.6,,P,0.00,No Preferred Carrier,1,SUU-10-9002,91592 1/2HP SS,WATER COOLED PUMP,EA,233.00,233.00,P5521999,1,0,1,17.60,537A,PRIORITY PICK,
SD027076,SD025192,SANDRA,INV,02/17/2025,02/17/2025,84.12,0.00,84.12,6.98,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,123.6,,P,0.00,,3,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,84.12,SD027076,1,0,3,123.60,644,PRIORITY PICK,
SD027076,SD025192,SANDRA,INV,02/17/2025,02/17/2025,84.12,0.00,84.12,6.98,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,123.6,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,SD027076,2,0,0,0.00,644,PRIORITY PICK,
SD027076,SD025192,SANDRA,INV,02/17/2025,02/17/2025,84.12,0.00,84.12,6.98,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,123.6,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,SD027076,3,0,0,0.00,644,PRIORITY PICK,
SD027076,SD025192,SANDRA,INV,02/17/2025,02/17/2025,84.12,0.00,84.12,6.98,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,123.6,,P,0.00,,0,C,EVEN,,,0.00,0.00,SD027076,4,0,0,0.00,644,PRIORITY PICK,
P5521683,P5449062,,INV,02/17/2025,02/17/2025,4.09,4.43,4.09,0.34,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.05,,P,0.00,No Preferred Carrier,1,SPG-601-1261,O-515KIT-9 JANDY,DIVERTER VALVE ORING KIT,EA,4.09,4.09,P5521683,1,0,1,0.05,537A,PRIORITY PICK,
DC245643,DC202238,PHIL,INV,02/17/2025,02/17/2025,18.57,0.00,18.57,1.50,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,12.3,,P,0.00,,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,7.25,DC245643,1,0,1,0.30,214,PRIORITY PICK,
DC245643,DC202238,PHIL,INV,02/17/2025,02/17/2025,18.57,0.00,18.57,1.50,0.00,0.00,02/17/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/17/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,12.3,,P,0.00,,2,AAA-06-243,CELAPOOL 132/PLT,6# DE POWDER,BAG,5.66,11.32,DC245643,2,0,2,12.00,214,PRIORITY PICK,
DC245598,DC202200,JEREMIAH,INV,02/14/2025,02/14/2025,66.26,71.63,66.26,5.37,0.00,0.00,02/14/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/14/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.2,,P,0.00,No Preferred Carrier,1,COM-30-747,520272 AIR / WATER / SOLAR,TEMPERATURE SENSOR,EA,66.26,66.26,DC245598,3,0,1,0.20,214,PRIORITY PICK,
P5521541,P5448947,JAMIE,INV,02/14/2025,02/14/2025,236.76,0.00,236.76,19.65,0.00,0.00,02/14/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/14/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,224.4,,P,0.00,,4,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,81.76,P5521541,1,0,4,170.40,537A,PRIORITY PICK,
P5521541,P5448947,JAMIE,INV,02/14/2025,02/14/2025,236.76,0.00,236.76,19.65,0.00,0.00,02/14/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/14/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,224.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,P5521541,2,0,0,0.00,537A,PRIORITY PICK,
P5521541,P5448947,JAMIE,INV,02/14/2025,02/14/2025,236.76,0.00,236.76,19.65,0.00,0.00,02/14/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/14/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,224.4,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,P5521541,3,0,0,0.00,537A,PRIORITY PICK,
P5521541,P5448947,JAMIE,INV,02/14/2025,02/14/2025,236.76,0.00,236.76,19.65,0.00,0.00,02/14/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/14/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,224.4,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,P5521541,4,0,1,54.00,537A,PRIORITY PICK,
P5521541,P5448947,JAMIE,INV,02/14/2025,02/14/2025,236.76,0.00,236.76,19.65,0.00,0.00,02/14/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/14/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,224.4,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,P5521541,5,0,0,0.00,537A,PRIORITY PICK,
ND387561,ND317659,JENNY,INV,02/13/2025,02/13/2025,11.42,12.37,11.42,0.95,0.00,0.00,02/13/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/13/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.07,,P,0.00,No Preferred Carrier,1,SDC-40-1001,SW-10-033 SWIMABLES 3/PK,SS V-CLIPS,EA,11.42,11.42,ND387561,1,0,1,0.07,512A,PRIORITY PICK,
DC245349,DC202010,PHIL,INV,02/12/2025,02/12/2025,30.88,33.38,30.88,2.50,0.00,0.00,02/12/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/12/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,0.45,,P,0.00,No Preferred Carrier,1,TAY-45-1019,R-0004-C 12/BX,2OZ PH INDICATOR SOLUTION,EA,6.78,6.78,DC245349,1,0,1,0.15,214,PRIORITY PICK,
DC245349,DC202010,PHIL,INV,02/12/2025,02/12/2025,30.88,33.38,30.88,2.50,0.00,0.00,02/12/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/12/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,0.45,,P,0.00,No Preferred Carrier,1,TAY-45-1003,R-0002-C 12/BX,2OZ #2 DPD REAGENT,EA,12.06,12.06,DC245349,2,0,1,0.15,214,PRIORITY PICK,
DC245349,DC202010,PHIL,INV,02/12/2025,02/12/2025,30.88,33.38,30.88,2.50,0.00,0.00,02/12/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/12/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,0.45,,P,0.00,No Preferred Carrier,1,TAY-45-1002,R-0001-C 12/BX,2OZ #1 DPD REAGENT,EA,12.04,12.04,DC245349,3,0,1,0.15,214,PRIORITY PICK,
SD026180-3,SD024750,SANDRA,INV,02/11/2025,02/05/2025,43.70,0.00,43.70,3.63,-0.01,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,4,30.9,,P,0.00,,3,EZC-50-7210,47247400 4/CS 144/PLT E-Z CLOR,10# ALKALINITY UP POUCH,BAG,12.15,36.45,SD026180,8,0,3,30.60,644,WILL CALL PICKUP,
SD026180-3,SD024750,SANDRA,INV,02/11/2025,02/05/2025,43.70,0.00,43.70,3.63,-0.01,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,4,30.9,,P,0.00,,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,SD026180,9,0,0,0.00,644,WILL CALL PICKUP,
SD026180-3,SD024750,SANDRA,INV,02/11/2025,02/05/2025,43.70,0.00,43.70,3.63,-0.01,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,4,30.9,,P,0.00,,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,7.25,SD026180,10,0,1,0.30,644,WILL CALL PICKUP,
SD026180-2,SD024753,SANDRA,INV,02/11/2025,02/05/2025,43.70,0.00,0.00,0.00,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,4,0,,P,0.00,No Preferred Carrier,3,EZC-50-7210,47247400 4/CS 144/PLT E-Z CLOR,10# ALKALINITY UP POUCH,BAG,12.15,0.00,SD026180,8,0,0,0.00,644,WILL CALL PICKUP,
SD026180-2,SD024753,SANDRA,INV,02/11/2025,02/05/2025,43.70,0.00,0.00,0.00,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,4,0,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,SD026180,9,0,0,0.00,644,WILL CALL PICKUP,
SD026180-2,SD024753,SANDRA,INV,02/11/2025,02/05/2025,43.70,0.00,0.00,0.00,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,4,0,,P,0.00,No Preferred Carrier,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,0.00,SD026180,10,0,0,0.00,644,WILL CALL PICKUP,
SD026180-1,SD024598,SANDRA,INV,02/11/2025,02/05/2025,63.40,0.00,19.70,1.64,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,5,0.94,,P,0.00,,1,HAY-251-1913,SPX1082E SQUARE WHITE SP1080,SERIES SKIMMER LID,EA,19.70,19.70,SD026180,7,0,1,0.94,644,WILL CALL PICKUP,
SD026180-1,SD024598,SANDRA,INV,02/11/2025,02/05/2025,63.40,0.00,19.70,1.64,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,5,0.94,,P,0.00,,3,EZC-50-7210,47247400 4/CS 144/PLT E-Z CLOR,10# ALKALINITY UP POUCH,BAG,12.15,0.00,SD026180,8,0,0,0.00,644,WILL CALL PICKUP,
SD026180-1,SD024598,SANDRA,INV,02/11/2025,02/05/2025,63.40,0.00,19.70,1.64,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,5,0.94,,P,0.00,,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,SD026180,9,0,0,0.00,644,WILL CALL PICKUP,
SD026180-1,SD024598,SANDRA,INV,02/11/2025,02/05/2025,63.40,0.00,19.70,1.64,0.00,0.00,02/11/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,WILL CALL PICKUP,PP - 100% PREPAYMENT PICK-UP,5,0.94,,P,0.00,,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,0.00,SD026180,10,0,0,0.00,644,WILL CALL PICKUP,
P5520871,P5448412,SHAWN,INV,02/07/2025,02/07/2025,113.55,122.97,113.55,9.42,0.00,0.00,02/07/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/07/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,1.47,,P,0.00,No Preferred Carrier,1,ANA-201-712,230045 CLEAR LOW PROFILE,LID ASSY,EA,98.34,98.34,P5520871,1,0,1,1.45,537A,PRIORITY PICK,
P5520871,P5448412,SHAWN,INV,02/07/2025,02/07/2025,113.55,122.97,113.55,9.42,0.00,0.00,02/07/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/07/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,1.47,,P,0.00,No Preferred Carrier,1,ANA-201-773,230046Z,LOW PROFILE ORING,EA,15.21,15.21,P5520871,2,0,1,0.02,537A,PRIORITY PICK,
DC244996,DC201726,JEREMIAH,INV,02/06/2025,02/06/2025,68.92,0.00,68.92,5.58,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,DC244996,1,0,2,85.20,214,PRIORITY PICK,
DC244996,DC201726,JEREMIAH,INV,02/06/2025,02/06/2025,68.92,0.00,68.92,5.58,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,DC244996,2,0,0,0.00,214,PRIORITY PICK,
DC244996,DC201726,JEREMIAH,INV,02/06/2025,02/06/2025,68.92,0.00,68.92,5.58,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC244996,3,0,0,0.00,214,PRIORITY PICK,
DC244996,DC201726,JEREMIAH,INV,02/06/2025,02/06/2025,68.92,0.00,68.92,5.58,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC244996,4,0,1,41.20,214,PRIORITY PICK,
DC244996,DC201726,JEREMIAH,INV,02/06/2025,02/06/2025,68.92,0.00,68.92,5.58,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,DC244996,5,0,0,0.00,214,PRIORITY PICK,
DC244996,DC201726,JEREMIAH,INV,02/06/2025,02/06/2025,68.92,0.00,68.92,5.58,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC244996,6,0,0,0.00,214,PRIORITY PICK,
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,1,EZC-50-2006,47247670 12/CS 672/PLT EZ CLOR,QT SUPER BLACK ALGAECIDE,BTL,27.52,27.52,81306006,1,0,1,3.00,81,PRIORITY PICK,
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,81306006,2,0,0,0.00,81,PRIORITY PICK,
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,1,SDI-25-1000,3/8 ATF 3/8&quot;MPT PLASTIC,AUTOFILL FLOAT VALVE,EA,9.37,9.37,81306006,3,0,1,0.10,81,PRIORITY PICK,
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,3,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,84.12,81306006,4,0,3,123.60,81,PRIORITY PICK,
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,81306006,5,0,0,0.00,81,PRIORITY PICK,
