ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,1,LAM-47-3021,3021-G-6 6/CS 25CT INSTA-TEST,LOW RANGE PHOSPHATE TEST STRIP,EA,9.60,9.60,P9258337,21,0,1,1.40,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,1,AAA-50-8600,SA50,50# DENSE SODA ASH,BAG,27.54,27.54,P9258337,22,0,1,51.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,P9258337,23,0,0,0.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,P9258337,24,0,1,41.20,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,P9258337,25,0,0,0.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,P9258337,26,0,0,0.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,4,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,81.76,P9258337,27,0,4,170.40,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,P9258337,28,0,0,0.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,P9258337,29,0,0,0.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,1,SPG-25-0141,25543-000-000 1.5&quot;MPT,WHITE PLUG W/ ORING,EA,2.51,2.51,P9258337,30,0,1,0.10,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,2,AAA-06-243,CELAPOOL 132/PLT,6# DE POWDER,BAG,5.66,11.32,P9258337,32,0,2,12.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,1,EZC-50-2550,47246250 E-Z CLOR,50# QUICK DISSOLVE DICHLOR,PL,201.72,201.72,P9258337,33,0,1,54.00,541A,PRIORITY PICK,
P9258337,P9197662,ALEX,INV,03/05/2025,03/05/2025,730.82,791.48,730.82,60.66,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,23,343.7,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,P9258337,34,0,0,0.00,541A,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,2,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,56.08,81308532,1,0,2,82.40,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,81308532,2,0,0,0.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,81308532,3,0,0,0.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,81308532,4,0,1,42.60,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,81308532,5,0,0,0.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,81308532,6,0,0,0.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,0,C,EVEN X,,,0.00,0.00,81308532,7,0,0,0.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,81308532,8,0,1,54.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,81308532,9,0,0,0.00,81,PRIORITY PICK,
81308532,81349605,JAMIE,INV,03/05/2025,03/05/2025,239.12,0.00,239.12,19.85,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,179.04,,P,0.00,,1,HAY-101-1962,SPX0125T MAXFLO,STRAINER COVER GASKET,EA,7.60,7.60,81308532,11,0,1,0.04,81,PRIORITY PICK,
81308534,81349606,JAMIE,INV,03/05/2025,03/05/2025,17.47,18.92,17.47,1.45,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.11,,P,0.00,No Preferred Carrier,-1,HAY-101-1962,SPX0125T MAXFLO,STRAINER COVER GASKET,EA,7.60,-7.60,81308534,1,0,-1,-0.04,81,PRIORITY PICK,
81308534,81349606,JAMIE,INV,03/05/2025,03/05/2025,17.47,18.92,17.47,1.45,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.11,,P,0.00,No Preferred Carrier,1,SPG-601-5516,O-318-9 WFE/ 700/ CHALLENGER/,LID ORING (AFTER 11/1998),EA,3.05,3.05,81308534,2,0,1,0.05,81,PRIORITY PICK,
81308534,81349606,JAMIE,INV,03/05/2025,03/05/2025,17.47,18.92,17.47,1.45,0.00,0.00,03/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.11,,P,0.00,No Preferred Carrier,1,PTE-67-5022,141,CLOSED IMPELLER CLEANING KIT,EA,22.02,22.02,81308534,3,0,1,0.10,81,PRIORITY PICK,
ND390764,ND320390,SHAWN,INV,03/04/2025,03/04/2025,17.43,18.88,17.43,1.45,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,0.17,,P,0.00,No Preferred Carrier,1,STA-101-1087,U178-920PZ .25&quot;MPT,DRAIN PLUG W/ ORING,EA,5.16,5.16,ND390764,3,0,1,0.02,512A,PRIORITY PICK,
ND390764,ND320390,SHAWN,INV,03/04/2025,03/04/2025,17.43,18.88,17.43,1.45,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,0.17,,P,0.00,No Preferred Carrier,3,SPG-601-1261,O-515KIT-9 JANDY,DIVERTER VALVE ORING KIT,EA,4.09,12.27,ND390764,6,0,3,0.15,512A,PRIORITY PICK,
81308468,81349538,,INV,03/04/2025,03/04/2025,5.66,6.13,5.66,0.47,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,6,,P,0.00,No Preferred Carrier,1,AAA-06-243,CELAPOOL 132/PLT,6# DE POWDER,BAG,5.66,5.66,81308468,1,0,1,6.00,81,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,1,TCE-67-754,TC-RAGS 1.5# HEAVY WEIGHT,COTTON HAND TOWELS,EA,23.43,23.43,ND390628,1,0,1,1.50,512A,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,3,LAS-56-4077,429-007 50/BX .75&quot;S,SCH40 PVC COUPLING,EA,0.52,1.56,ND390628,2,0,3,0.12,512A,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,1,SPE-56-4368,2622-007 .75&quot;S,PVC UTILITY BALL VALVE,EA,12.63,12.63,ND390628,3,0,1,0.25,512A,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,3,LAS-56-4080,429-020 25/BX 2&quot;S,SCH40 PVC COUPLING,EA,1.80,5.40,ND390628,4,0,3,0.60,512A,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,1,SPG-56-0002,21049-150-000 100/CS 1.5&quot;S,SELF-ALIGNING PVC UNION,EA,12.84,12.84,ND390628,5,0,1,0.50,512A,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,1,LAS-56-4060,406-007 50/BX .75&quot;S,SCH40 PVC 90^ ELL,EA,0.51,0.51,ND390628,6,0,1,0.05,512A,PRIORITY PICK,
ND390628-1,ND320292,JEREMIAH,INV,03/04/2025,03/04/2025,73.39,79.48,73.39,6.09,0.00,0.00,03/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,4.42,,P,0.00,No Preferred Carrier,2,TBS-56-715,914-120,1.5&quot;x12&quot; TBE SCH80 CPVC NIPPLE,EA,8.51,17.02,ND390628,7,0,2,1.40,512A,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,1,RBT-56-4045,RM153-20BK 3/8&quot;MPT BRASS,AUTOFILL FLOAT VALVE,EA,25.74,25.74,DC246674,1,0,1,0.25,214,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,3,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,84.12,DC246674,2,0,3,123.60,214,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,DC246674,3,0,0,0.00,214,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC246674,4,0,0,0.00,214,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,DC246674,5,0,1,42.60,214,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,DC246674,6,0,0,0.00,214,PRIORITY PICK,
DC246674,DC203003,BLAKE,INV,03/03/2025,03/03/2025,130.30,0.00,130.30,10.55,0.00,0.00,03/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,03/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,166.45,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC246674,7,0,0,0.00,214,PRIORITY PICK,
