ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
P5516091,P5444590,JENNY,INV,12/13/2024,12/13/2024,169.44,0.00,169.44,13.68,0.00,0.00,12/13/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/13/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,93.75,,P,0.00,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,P5516091,3,0,1,42.60,537A,PRIORITY PICK,
P5516091,P5444590,JENNY,INV,12/13/2024,12/13/2024,169.44,0.00,169.44,13.68,0.00,0.00,12/13/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/13/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,93.75,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,P5516091,4,0,0,0.00,537A,PRIORITY PICK,
P5516091,P5444590,JENNY,INV,12/13/2024,12/13/2024,169.44,0.00,169.44,13.68,0.00,0.00,12/13/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/13/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,93.75,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,P5516091,5,0,0,0.00,537A,PRIORITY PICK,
P5516091,P5444590,JENNY,INV,12/13/2024,12/13/2024,169.44,0.00,169.44,13.68,0.00,0.00,12/13/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/13/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,93.75,,P,0.00,,-1,HAS-50-132,SHELL,DEPOSIT SHELL/ CHEMICAL CASE,EA,6.00,-6.00,P5516091,6,0,-1,-2.85,537A,PRIORITY PICK,
81301276,81342773,BLAKE,INV,12/12/2024,12/12/2024,68.92,0.00,68.92,5.38,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,81301276,1,0,1,41.20,81,PRIORITY PICK,
81301276,81342773,BLAKE,INV,12/12/2024,12/12/2024,68.92,0.00,68.92,5.38,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,81301276,2,0,0,0.00,81,PRIORITY PICK,
81301276,81342773,BLAKE,INV,12/12/2024,12/12/2024,68.92,0.00,68.92,5.38,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,81301276,3,0,0,0.00,81,PRIORITY PICK,
81301276,81342773,BLAKE,INV,12/12/2024,12/12/2024,68.92,0.00,68.92,5.38,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,81301276,4,0,2,85.20,81,PRIORITY PICK,
81301276,81342773,BLAKE,INV,12/12/2024,12/12/2024,68.92,0.00,68.92,5.38,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,81301276,5,0,0,0.00,81,PRIORITY PICK,
81301276,81342773,BLAKE,INV,12/12/2024,12/12/2024,68.92,0.00,68.92,5.38,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,126.4,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,81301276,6,0,0,0.00,81,PRIORITY PICK,
DC242060,DC199372,,INV,12/12/2024,12/12/2024,10.00,10.00,10.00,0.00,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,4.45,,P,0.00,No Preferred Carrier,4,HAS-50-126,BT GAL,BOTTLE DEPOSIT,EA,1.00,4.00,DC242060,1,0,4,1.60,214,PRIORITY PICK,
DC242060,DC199372,,INV,12/12/2024,12/12/2024,10.00,10.00,10.00,0.00,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,4.45,,P,0.00,No Preferred Carrier,1,HAS-50-132,SHELL,DEPOSIT SHELL/ CHEMICAL CASE,EA,6.00,6.00,DC242060,2,0,1,2.85,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC242058,1,0,1,41.20,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPERATE LINE,,0.00,0.00,DC242058,2,0,0,0.00,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC242058,3,0,0,0.00,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,DC242058,4,0,2,85.20,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPERATE LINE,,0.00,0.00,DC242058,5,0,0,0.00,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC242058,6,0,0,0.00,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,DC242058,7,0,1,54.00,214,PRIORITY PICK,
DC242058,DC199370,,INV,12/12/2024,12/12/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/12/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/12/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,DC242058,8,0,0,0.00,214,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,81301109,1,0,1,54.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,81301109,2,0,0,0.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,2,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,56.08,81301109,3,0,2,82.40,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPERATE LINE,,0.00,0.00,81301109,4,0,0,0.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,81301109,5,0,0,0.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,81301109,6,0,2,85.20,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPERATE LINE,,0.00,0.00,81301109,7,0,0,0.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,81301109,8,0,0,0.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,0,C,EVEN X,,,0.00,0.00,81301109,9,0,0,0.00,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,1,TAY-45-1002,R-0001-C 12/BX,2OZ #1 DPD REAGENT,EA,12.04,12.04,81301109,10,0,1,0.15,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,1,TAY-45-1003,R-0002-C 12/BX,2OZ #2 DPD REAGENT,EA,12.06,12.06,81301109,11,0,1,0.15,81,PRIORITY PICK,
81301109,81342610,JAMIE CASTLE,INV,12/11/2024,12/11/2024,282.84,0.00,282.84,22.06,0.00,0.00,12/11/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/11/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,222.05,,P,0.00,,1,TAY-45-1019,R-0004-C 12/BX,2OZ PH INDICATOR SOLUTION,EA,6.78,6.78,81301109,12,0,1,0.15,81,PRIORITY PICK,
DC241936,DC199256,PHIL,INV,12/10/2024,12/10/2024,155.00,167.56,155.00,12.56,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,54,,P,0.00,No Preferred Carrier,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,DC241936,1,0,1,54.00,214,PRIORITY PICK,
DC241936,DC199256,PHIL,INV,12/10/2024,12/10/2024,155.00,167.56,155.00,12.56,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,54,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,DC241936,2,0,0,0.00,214,PRIORITY PICK,
P5515718,P5444278,,INV,12/10/2024,12/10/2024,19.15,20.64,19.15,1.49,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.9,,P,0.00,No Preferred Carrier,1,SPG-251-2002,925 8&quot; SPRING LOADED,SKIMMER WEIR,EA,9.54,9.54,P5515718,1,0,1,0.45,537A,PRIORITY PICK,
P5515718,P5444278,,INV,12/10/2024,12/10/2024,19.15,20.64,19.15,1.49,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.9,,P,0.00,No Preferred Carrier,1,SPG-251-2009,938 8-3/8&quot; SPRING LOADED,SKIMMER WEIR,EA,9.61,9.61,P5515718,2,0,1,0.45,537A,PRIORITY PICK,
DC241905,DC199231,,INV,12/10/2024,12/10/2024,95.75,0.00,95.75,7.76,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,83.7,,P,0.00,,1,SMR-40-4020,PA-800 PIRANHA PRO,WIDE MOUTH LEAF RAKE,EA,39.67,39.67,DC241905,1,0,1,1.30,214,PRIORITY PICK,
DC241905,DC199231,,INV,12/10/2024,12/10/2024,95.75,0.00,95.75,7.76,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,83.7,,P,0.00,,2,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,56.08,DC241905,2,0,2,82.40,214,PRIORITY PICK,
DC241905,DC199231,,INV,12/10/2024,12/10/2024,95.75,0.00,95.75,7.76,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,83.7,,P,0.00,,0,CN,DEPOSIT REQUIRED. ADD DEPOSIT,SKU ON SEPERATE LINE,,0.00,0.00,DC241905,3,0,0,0.00,214,PRIORITY PICK,
DC241905,DC199231,,INV,12/10/2024,12/10/2024,95.75,0.00,95.75,7.76,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,83.7,,P,0.00,,0,CN,USE HAS-50-132 OR HAS-50-126,,,0.00,0.00,DC241905,4,0,0,0.00,214,PRIORITY PICK,
DC241905,DC199231,,INV,12/10/2024,12/10/2024,95.75,0.00,95.75,7.76,0.00,0.00,12/10/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/10/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,83.7,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC241905,5,0,0,0.00,214,PRIORITY PICK,
P5515561,P5444146,JEREMIAH,INV,12/09/2024,12/09/2024,87.12,93.92,87.12,6.80,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,2,,P,0.00,No Preferred Carrier,1,PAC-101-3129,355004 CHALLENGER,SEAL PLATE,EA,87.12,87.12,P5515561,1,0,1,2.00,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,2,LAS-56-4080,429-020 25/BX 2&quot;S,SCH40 PVC COUPLING,EA,1.80,3.60,P5515560,1,0,2,0.40,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,1,HAY-06-250,SP0410X502S 2&quot;S DE,SLIDE VALVE,EA,112.38,112.38,P5515560,2,0,1,4.00,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,0,C,OUT BACK,,,0.00,0.00,P5515560,7,0,0,0.00,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,5,AAA-56-4105,SCH40  2&quot;,PVC PIPE SCH40 2&quot; PER FT,FT,1.99,9.95,P5515560,3,0,5,3.50,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,1,IPS-60-631,10209 12/CS QT,CLEAR PVC PRIMER,CAN,21.65,21.65,P5515560,4,0,1,2.08,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,P5515560,5,0,0,0.00,537A,PRIORITY PICK,
P5515560,P5444145,JEREMIAH,INV,12/09/2024,12/09/2024,170.66,0.00,170.66,13.31,0.00,0.00,12/09/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/09/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,10.11,,P,0.00,,1,MYK-561-1002,P-3A HAYWARD,H-200 BACKWASH VALVE COUPLER,EA,23.08,23.08,P5515560,6,0,1,0.13,537A,PRIORITY PICK,
DC241753,DC199105,JERMIAH,INV,12/06/2024,12/06/2024,19.73,21.33,19.73,1.60,0.00,0.00,12/06/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/06/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.35,,P,0.00,No Preferred Carrier,1,USS-60-5021,PS200 5/8&quot;,GENERAL SERVICE SEAL ASSY,EA,6.12,6.12,DC241753,1,0,1,0.10,214,PRIORITY PICK,
DC241753,DC199105,JERMIAH,INV,12/06/2024,12/06/2024,19.73,21.33,19.73,1.60,0.00,0.00,12/06/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/06/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.35,,P,0.00,No Preferred Carrier,1,SPG-601-1269,PK-KIT73-9 ORING KIT,PAC FAB CHALLENGER,EA,13.61,13.61,DC241753,2,0,1,0.25,214,PRIORITY PICK,
SD022721,SD021281,SANDY,INV,12/06/2024,12/06/2024,132.42,0.00,132.42,10.99,0.00,0.00,12/06/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/06/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,123.9,,P,0.00,,3,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,84.12,SD022721,1,0,3,123.60,644,PRIORITY PICK,
SD022721,SD021281,SANDY,INV,12/06/2024,12/06/2024,132.42,0.00,132.42,10.99,0.00,0.00,12/06/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/06/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,123.9,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,SD022721,2,0,0,0.00,644,PRIORITY PICK,
SD022721,SD021281,SANDY,INV,12/06/2024,12/06/2024,132.42,0.00,132.42,10.99,0.00,0.00,12/06/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/06/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,123.9,,P,0.00,,0,C,EVEN,,,0.00,0.00,SD022721,3,0,0,0.00,644,PRIORITY PICK,
SD022721,SD021281,SANDY,INV,12/06/2024,12/06/2024,132.42,0.00,132.42,10.99,0.00,0.00,12/06/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/06/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,123.9,,P,0.00,,2,AQC-47-1032,551236 6/CS 100CT SILVER,7-WAY TEST STRIP,EA,24.15,48.30,SD022721,4,0,2,0.30,644,PRIORITY PICK,
SD022646,SD021218,SANDY,INV,12/05/2024,12/05/2024,404.65,0.00,404.65,33.59,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,124.65,,P,0.00,,1,EZC-50-7210,47247400 4/CS 144/PLT E-Z CLOR,10# ALKALINITY UP POUCH,BAG,11.45,11.45,SD022646,1,0,1,10.20,644,PRIORITY PICK,
SD022646,SD021218,SANDY,INV,12/05/2024,12/05/2024,404.65,0.00,404.65,33.59,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,124.65,,P,0.00,,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,SD022646,2,0,0,0.00,644,PRIORITY PICK,
