ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
DC237648,DC195710,JAMIE,INV,10/4/24,10/4/24,183.04,0,183.04,14.83,0,0,10/4/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/4/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,95.2,,P,0,,0,CP,MSDS Sheet 8A,Rev#  1 Date:         Bin:   ,,0,0,DC237648,2,0,0,0,214,PRIORITY PICK,
DC237648,DC195710,JAMIE,INV,10/4/24,10/4/24,183.04,0,183.04,14.83,0,0,10/4/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/4/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,95.2,,P,0,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,155,DC237648,3,0,1,54,214,PRIORITY PICK,
DC237648,DC195710,JAMIE,INV,10/4/24,10/4/24,183.04,0,183.04,14.83,0,0,10/4/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/4/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,95.2,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,DC237648,4,0,0,0,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,4,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,81.76,DC238154,1,0,4,170.4,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,0,CP,Order for  ,,,0,0,DC238154,2,0,0,0,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,DC238154,3,0,0,0,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC238154,4,0,1,41.2,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,0,CP,MSDS Sheet 8A,Rev#  1 Date:         Bin:   ,,0,0,DC238154,5,0,0,0,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,155,DC238154,6,0,1,54,214,PRIORITY PICK,
DC238154,DC196110,JAMIE,INV,10/11/24,10/11/24,264.8,0,264.8,21.45,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,265.6,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,DC238154,7,0,0,0,214,PRIORITY PICK,
P5509559,P5439160,JAMIE,INV,10/8/24,10/8/24,61.32,0,61.32,4.78,0,0,10/8/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/8/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,127.8,,P,0,,3,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,61.32,P5509559,1,0,3,127.8,537A,PRIORITY PICK,
P5509559,P5439160,JAMIE,INV,10/8/24,10/8/24,61.32,0,61.32,4.78,0,0,10/8/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/8/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,127.8,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,P5509559,2,0,0,0,537A,PRIORITY PICK,
ND368163,ND300921,JENNY,INV,10/7/24,10/7/24,195.88,0,195.88,16.26,0,0,10/7/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/7/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,139.2,,P,0,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,155,ND368163,1,0,1,54,512A,PRIORITY PICK,
ND368163,ND300921,JENNY,INV,10/7/24,10/7/24,195.88,0,195.88,16.26,0,0,10/7/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/7/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,139.2,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,ND368163,2,0,0,0,512A,PRIORITY PICK,
ND368163,ND300921,JENNY,INV,10/7/24,10/7/24,195.88,0,195.88,16.26,0,0,10/7/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/7/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,139.2,,P,0,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,ND368163,3,0,2,85.2,512A,PRIORITY PICK,
ND368163,ND300921,JENNY,INV,10/7/24,10/7/24,195.88,0,195.88,16.26,0,0,10/7/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/7/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,139.2,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,ND368163,4,0,0,0,512A,PRIORITY PICK,
ND368163,ND300921,JENNY,INV,10/7/24,10/7/24,195.88,0,195.88,16.26,0,0,10/7/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/7/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,139.2,,P,0,,0,C,BAY 2,,,0,0,ND368163,5,0,0,0,512A,PRIORITY PICK,
ND368832,ND301502,JENNY,INV,10/10/24,10/10/24,89.9,0,89.9,7.46,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.9,,P,0,,1,PSL-40-0642,PS862 18&quot; SS BRISTLE SUPREME,SERIES ALUM ALGAE BRUSH,EA,26.38,26.38,ND368832,1,0,1,1,512A,PRIORITY PICK,
ND368832,ND301502,JENNY,INV,10/10/24,10/10/24,89.9,0,89.9,7.46,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.9,,P,0,,2,PSL-45-5105,PS695 12&quot; TALL DELUXE SERIES,FLOATING CHEMICAL FEEDER,EA,16.77,33.54,ND368832,2,0,2,1.7,512A,PRIORITY PICK,
ND368832,ND301502,JENNY,INV,10/10/24,10/10/24,89.9,0,89.9,7.46,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.9,,P,0,,1,ARN-201-7822,AXW538 LARGE CAPACITY,LEAF CANISTER BAG,EA,29.98,29.98,ND368832,3,0,1,0.2,512A,PRIORITY PICK,
ND368832,ND301502,JENNY,INV,10/10/24,10/10/24,89.9,0,89.9,7.46,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.9,,P,0,,0,C,COUNTER,,,0,0,ND368832,4,0,0,0,512A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,155,P5508693,1,0,1,54,537A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,P5508693,2,0,0,0,537A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,P5508693,3,0,1,41.2,537A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,0,CP,MSDS Sheet 8A,Rev#  1 Date:         Bin:   ,,0,0,P5508693,4,0,0,0,537A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,P5508693,5,0,2,85.2,537A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,0,C,EVEN,,,0,0,P5508693,7,0,0,0,537A,PRIORITY PICK,
P5508693,P5438387,JENNY,INV,9/27/24,9/27/24,223.92,0,223.92,17.47,0,0,9/27/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,9/27/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,P5508693,6,0,0,0,537A,PRIORITY PICK,
DC237427,DC195514,JEREMIAH,INV,10/1/24,10/1/24,37.87,40.94,37.87,3.07,0,0,10/1/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/1/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,1.25,,P,0,No Preferred Carrier,1,SDC-101-0004,SW-21-350 SUPERFLO,SUPERFLO UNION KIT,EA,21.27,21.27,DC237427,2,0,1,0.75,214,PRIORITY PICK,
DC237427,DC195514,JEREMIAH,INV,10/1/24,10/1/24,37.87,40.94,37.87,3.07,0,0,10/1/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/1/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,1.25,,P,0,No Preferred Carrier,2,SPG-56-0068,SP0303-20F 2&quot;x2&quot;S,FITTING EXTENDER,EA,8.3,16.6,DC237427,3,0,2,0.5,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,1,TCE-67-754,TC-RAGS 1.5# HEAVY WEIGHT,COTTON HAND TOWELS,EA,22.52,22.52,DC237487,1,0,1,1.5,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC237487,4,0,1,41.2,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,0,CP,MSDS Sheet 8A,Rev#  1 Date:         Bin:   ,,0,0,DC237487,5,0,0,0,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,DC237487,6,0,2,85.2,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,DC237487,7,0,0,0,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,2,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,310,DC237487,8,0,2,108,214,PRIORITY PICK,
DC237487,DC195570,JEREMIAH,INV,10/2/24,10/2/24,401.44,0,401.44,32.52,0,0,10/2/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/2/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,235.9,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,DC237487,9,0,0,0,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,1,APB-50-856,406104A 4/CS,GAL SWIMTRINE PLUS,BTL,79.14,79.14,DC237995,1,0,1,10.95,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,DC237995,2,0,0,0,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,2,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,310,DC237995,3,0,2,108,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,DC237995,4,0,0,0,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC237995,6,0,1,41.2,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,0,CP,MSDS Sheet 8A,Rev#  1 Date:         Bin:   ,,0,0,DC237995,7,0,0,0,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,4,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,81.76,DC237995,8,0,4,170.4,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,DC237995,9,0,0,0,214,PRIORITY PICK,
DC237995,DC195986,JEREMIAH,INV,10/9/24,10/9/24,498.94,0,498.94,40.41,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,8,330.55,,P,0,,0,C,EVEN,,,0,0,DC237995,10,0,0,0,214,PRIORITY PICK,
ND367065,ND300026,JEREMIAH,INV,10/1/24,10/1/24,85.3,92.38,85.3,7.08,0,0,10/1/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/1/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,1.4,,P,0,No Preferred Carrier,1,INT-30-669,T104M 220V DPST MECHANICAL,TIME CLOCK MECHANISM,EA,85.3,85.3,ND367065,2,0,1,1.4,512A,PRIORITY PICK,
DC238011,DC196003,PHIL,INV,10/9/24,10/9/24,20.44,0,20.44,1.66,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,42.6,,P,0,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,DC238011,1,0,1,42.6,214,PRIORITY PICK,
DC238011,DC196003,PHIL,INV,10/9/24,10/9/24,20.44,0,20.44,1.66,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,42.6,,P,0,,0,CP,MSDS Sheet 174,Rev#    Date:05/03/11 Bin:   ,,0,0,DC238011,2,0,0,0,214,PRIORITY PICK,
DC238011,DC196003,PHIL,INV,10/9/24,10/9/24,20.44,0,20.44,1.66,0,0,10/9/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/9/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,42.6,,P,0,,0,C,EVEN,,,0,0,DC238011,3,0,0,0,214,PRIORITY PICK,
P5509304,P5438929,SANDRA,INV,10/4/24,10/4/24,50.3,54.22,50.3,3.92,0,0,10/4/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/4/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,11.4,,P,0,No Preferred Carrier,1,SKM-40-2001,SP200 SPARTAN LEAF RAKE,W/ DEEP BAG,EA,38.85,38.85,P5509304,1,0,1,1.2,537A,PRIORITY PICK,
P5509304,P5438929,SANDRA,INV,10/4/24,10/4/24,50.3,54.22,50.3,3.92,0,0,10/4/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/4/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,11.4,,P,0,No Preferred Carrier,1,EZC-50-7210,47247400 4/CS 144/PLT E-Z CLOR,10# ALKALINITY UP POUCH,BAG,11.45,11.45,P5509304,2,0,1,10.2,537A,PRIORITY PICK,
P5509304,P5438929,SANDRA,INV,10/4/24,10/4/24,50.3,54.22,50.3,3.92,0,0,10/4/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/4/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,11.4,,P,0,No Preferred Carrier,0,CP,MSDS Sheet 38,Rev#    Date:02/28/12 Bin:   ,,0,0,P5509304,3,0,0,0,537A,PRIORITY PICK,
P5509964,P5439512,SANDRA,INV,10/10/24,10/10/24,233.74,0,233.74,17.45,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,9,101.35,,P,0,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,155,P5509964,1,0,1,54,537A,PRIORITY PICK,
P5509964,P5439512,SANDRA,INV,10/10/24,10/10/24,233.74,0,233.74,17.45,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,9,101.35,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,P5509964,2,0,0,0,537A,PRIORITY PICK,
P5509964,P5439512,SANDRA,INV,10/10/24,10/10/24,233.74,0,233.74,17.45,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,9,101.35,,P,0,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,P5509964,3,0,1,42.6,537A,PRIORITY PICK,
P5509964,P5439512,SANDRA,INV,10/10/24,10/10/24,233.74,0,233.74,17.45,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,9,101.35,,P,0,,4,HAS-50-126,BT GAL,BOTTLE DEPOSIT,EA,1,4,P5509964,7,0,4,1.6,537A,PRIORITY PICK,
P5509964,P5439512,SANDRA,INV,10/10/24,10/10/24,233.74,0,233.74,17.45,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,9,101.35,,P,0,,1,HAS-50-132,SHELL,DEPOSIT SHELL/ CHEMICAL CASE,EA,6,6,P5509964,8,0,1,2.85,537A,PRIORITY PICK,
P5509964,P5439512,SANDRA,INV,10/10/24,10/10/24,233.74,0,233.74,17.45,0,0,10/10/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/10/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,9,101.35,,P,0,,2,AQC-47-1032,551236 6/CS 100CT SILVER,7-WAY TEST STRIP,EA,24.15,48.3,P5509964,6,0,2,0.3,537A,PRIORITY PICK,
SD019350,SD018162,SANDRA,INV,10/11/24,10/11/24,211.08,0,211.08,17.52,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,136.4,,P,0,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155,155,SD019350,1,0,1,54,644,PRIORITY PICK,
SD019350,SD018162,SANDRA,INV,10/11/24,10/11/24,211.08,0,211.08,17.52,0,0,10/11/24,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,10/11/24,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,136.4,,P,0,,0,CP,MSDS Sheet 01,Rev#001 Date:06/16/00 Bin:   ,,0,0,SD019350,2,0,0,0,644,PRIORITY PICK,
